"Airport Name","latitude_deg","longitude_deg","iata_code","","City Name","lat","lng"
"","","","","","Narsingi","18.0446","78.4254"
"","","","","","Harua","24.5257","87.9898"
"","","","","","Moranha","27.1874","94.9156"
"","","","","","Mishrikot","15.2465","75.0567"
"","","","","","Kambaneri Pudukkudi","9.0685","77.3795"
"","","","","","Madhavaram","16.89","81.5937"
"","","","","","Jangalapalli","14.4818","79.8906"
"","","","","","Urpaar","31.0537","75.9652"
"","","","","","Lohara","29.1667","77.2167"
"","","","","","Rohera","24.6102","72.964"
"","","","","","Ugamedi","22.001","71.6481"
"","","","","","Tikar","23.15","71.1"
"","","","","","Patut","25.4658","84.814"
"","","","","","Hetanpur","25.5821","85.5495"
"","","","","","Kalicherla","13.8833","78.5333"
"","","","","","Dholbaja","26.2674","87.2761"
"","","","","","Hirehaluhosahalli","15.0105","76.836"
"","","","","","Rajod","22.9501","75.064"
"","","","","","Panasapadu","17.0185","82.2349"
"","","","","","Settivaripalle","14.7543","78.7649"
"","","","","","Peddannavaripalle","14.2535","78.3384"
"","","","","","Devanangurichchi","11.3895","77.8547"
"","","","","","Kandra","22.8517","86.0519"
"","","","","","Gudluru","15.0667","79.9"
"","","","","","Chundale","11.5739","76.0578"
"","","","","","Kanchanpalli","17.7427","79.3128"
"","","","","","Telaprolu","16.586","80.89"
"","","","","","Seydunganallur","8.6624","77.8293"
"","","","","","Khiriawan","25.112","84.4017"
"","","","","","Kattamuru","17.08","82.13"
"","","","","","Hosuru","15.3797","77.4598"
"","","","","","Sanganakallu","15.1847","76.9703"
"","","","","","Pulimakkal","9.65","76.7167"
"","","","","","Pedda Pendyala","17.923","79.4085"
"","","","","","Ponnada","18.2536","83.9012"
"","","","","","Bhirua","25.8509","86.3319"
"","","","","","Barwan","23.9379","87.935"
"","","","","","Yekambarakuppam","13.3168","79.5678"
"","","","","","Talevad","17.17","75.96"
"","","","","","Mahamda","25.8108","84.7874"
"","","","","","Pararia","25.6492","86.7501"
"","","","","","Lolokhur","26.4136","87.4012"
"","","","","","Kharsawan","22.7909","85.831"
"","","","","","Mudgere","13.137","75.606"
"","","","","","Tovala","8.2312","77.506"
"","","","","","Unagatla","16.9611","81.661"
"","","","","","Sarenja","25.4449","83.8942"
"","","","","","Gazulapalle","15.4036","78.6176"
"","","","","","Sanchi","23.4865","77.7378"
"","","","","","Bayyavaram","17.6638","82.942"
"","","","","","Kusmaul","26.1911","87.1311"
"","","","","","Karadge","16.42","74.58"
"","","","","","Phulhara","25.8937","86.13"
"","","","","","Vanavasi","11.7523","77.8779"
"","","","","","Sambhu Chak","26.4081","84.9227"
"","","","","","Bawana","28.762","77.063"
"","","","","","Baba Bakala","31.555","75.2656"
"","","","","","Bhelsi","24.7866","79.1281"
"","","","","","Jasauli Patti","26.4912","84.8818"
"","","","","","Dalavaypattanam","10.6747","77.4845"
"","","","","","Ramnagar","32.8073","75.3112"
"","","","","","Chitvel","14.1667","79.3333"
"","","","","","Munagala","17.05","79.8333"
"","","","","","Corgao","15.7096","73.7497"
"","","","","","Bikkatti","11.3741","76.7513"
"","","","","","Esanai","11.3004","78.8314"
"","","","","","Malior","25.39","87.8473"
"","","","","","Kotabommali","18.5333","84.1667"
"","","","","","Yellanda","17.7929","79.5912"
"","","","","","Borio","25.0344","87.5925"
"","","","","","Nawada","25.5037","85.7325"
"","","","","","Ramgarha","25.7983","84.9592"
"","","","","","Belma","12.87","74.84"
"","","","","","Sampgaon","15.79","74.75"
"","","","","","Khagaur","25.1744","86.1021"
"","","","","","Chinna Kalaiyamputtur","10.4714","77.4657"
"","","","","","Guttikonda","16.43","79.834"
"","","","","","Kovvali","16.7333","81.1667"
"","","","","","Balvadi","21.4412","75.223"
"","","","","","Cholavaram","13.2389","80.1627"
"","","","","","Ramapattanam","10.7106","76.9183"
"","","","","","Mangalpur Gudaria","26.6513","84.4832"
"","","","","","Nanguneri","8.4906","77.6588"
"","","","","","Maldah","25.174","85.7599"
"","","","","","Khoragachhi","26.3344","87.5411"
"","","","","","Barhagarh","19.645","84.4079"
"","","","","","Penaballi","17.2103","80.6978"
"","","","","","Kilankundal","10.7543","77.7269"
"","","","","","Dumri","25.8605","84.5512"
"","","","","","Periyapodu","10.6099","76.8786"
"","","","","","Kodikkulam","9.9811","78.2121"
"","","","","","Segarai","10.73","79.5111"
"","","","","","Basaha","26.1329","86.748"
"","","","","","Channubanda","17.0331","80.8056"
"","","","","","Ayas","24.2508","87.7784"
"","","","","","Enkakad","10.65","76.25"
"","","","","","Bhadwar","25.5576","84.7559"
"","","","","","Lakhanapuram","18.7504","83.5534"
"","","","","","Potangal","18.5661","77.7742"
"","","","","","Tullukuttinayakkanur","9.8149","77.6808"
"","","","","","Vadasikarambattu","11.6446","79.6882"
"","","","","","Karor","25.6018","86.093"
"","","","","","Punjai Lakkapuram","11.305","77.7554"
"","","","","","Kishtwar","33.3135","75.7673"
"","","","","","Maddur","16.8602","77.6121"
"","","","","","Wabagai","24.5309","93.9376"
"","","","","","Kanhauli","26.4815","86.1876"
"","","","","","Tummalacheruvu","17.7667","80.8"
"","","","","","Allahpur","26.3434","77.8195"
"","","","","","Barhauna","25.304","85.4216"
"","","","","","Melpanaikkadu","10.2599","79.1169"
"","","","","","Tharike","30.8758","75.7756"
"","","","","","Rewahi","26.2698","87.2124"
"","","","","","Palangavangudi","10.7244","78.8108"
"","","","","","Majhariya Sheikh","26.7356","84.642"
"","","","","","Kurichchi","11.7276","78.4102"
"","","","","","Polakala","13.3458","78.8167"
"","","","","","Makaya","25.271","87.8897"
"","","","","","Gurmaila","25.4829","87.349"
"","","","","","Alwa Tirunagari","8.61","77.94"
"","","","","","Khem Karan Saray","25.1233","84.8117"
"","","","","","Balumath","23.8298","84.7888"
"","","","","","Nanan","25.0905","85.5031"
"","","","","","Bhagatpur","25.4098","86.3076"
"","","","","","Padakanti","18.6942","78.2842"
"","","","","","Kharsod B","23.2225","75.386"
"","","","","","Mosrah","18.6155","77.9718"
"","","","","","Khandrauli","29.3888","77.2793"
"","","","","","Bhataulia","26.4771","84.7789"
"","","","","","Agadallanka","16.7123","81.2732"
"","","","","","Ghorbanki","26.5697","86.0484"
"","","","","","Mallaram","18.754","78.112"
"","","","","","Gangapatnam","14.5237","80.1521"
"","","","","","Dara","26.1546","86.4483"
"","","","","","Kambur","10.1599","78.3264"
"","","","","","Golakpur","25.1777","85.0728"
"","","","","","Chiranellur","10.6344","76.1378"
"","","","","","Ainapur","16.48","74.78"
"","","","","","Katahra","26.2235","87.0643"
"","","","","","Kanakpur","24.4976","88.0361"
"","","","","","Ratanpur","26.5091","85.1259"
"","","","","","Mannamangalam","10.4944","76.3361"
"","","","","","Muriyad","10.3667","76.2667"
"","","","","","Pullalacheruvu","16.1589","79.3986"
"","","","","","Sirikonda","17.1667","79.7"
"","","","","","Jogiara","26.4083","85.75"
"","","","","","Gondauli","27.83","77.88"
"","","","","","Vannikkonendal","8.9959","77.6245"
"","","","","","Reni","27.161","76.713"
"","","","","","Amtala","26.1","91.39"
"","","","","","Sulahpet","17.4014","77.3472"
"","","","","","Mandalavadi","12.6073","78.6055"
"","","","","","Sakaddi","25.5771","84.7554"
"","","","","","Keora","25.4374","85.0726"
"","","","","","Kadiyadda","16.8774","81.5149"
"","","","","","Khetko","23.7554","85.9122"
"","","","","","Shankarpur","26.1821","87.1552"
"","","","","","Malangam","34.4383","74.5575"
"","","","","","Jaimalpura","28.9619","75.9569"
"","","","","","Karariya","26.5249","84.791"
"","","","","","Tirumalaippatti","11.3353","78.2194"
"","","","","","Sewari","25.1","73.283"
"","","","","","Kalkuni","14.6","74.8333"
"","","","","","Duvvuru","14.5507","79.8331"
"","","","","","Nimmekal","17.2372","79.6633"
"","","","","","Nellutla","17.7034","79.1956"
"","","","","","Pallippatti","11.8722","77.897"
"","","","","","Madnur","18.5","77.6333"
"","","","","","Chak Habib","25.7238","85.8789"
"","","","","","Vinjam","13.2544","79.263"
"","","","","","Timmapuram","17.1036","81.0781"
"","","","","","Madanancheri","12.7034","78.5991"
"","","","","","Sanwas","25.1795","85.7148"
"","","","","","Birpur","32.6617","74.9518"
"","","","","","Ablu","30.3391","74.7879"
"","","","","","Tamganj","26.2478","87.1569"
"","","","","","Hamsavaram","17.2938","82.4942"
"","","","","","Mahagaon","17.5211","76.915"
"","","","","","Satwar","26.2163","84.512"
"","","","","","Ramgarh","25.2889","83.6535"
"","","","","","Jonnagiri","15.2303","77.5714"
"","","","","","Chakla Waini","25.9081","85.6836"
"","","","","","Kodavatipudi","17.4887","82.6046"
"","","","","","Valasa","14.1632","76.9469"
"","","","","","Kukraun","25.7647","87.1847"
"","","","","","Basmanpur","26.6433","84.9789"
"","","","","","Vadapalanji","9.9266","78.0096"
"","","","","","Adigoppula","16.4402","79.6235"
"","","","","","Rangvasa","22.6435","75.7886"
"","","","","","Mansong","27.1628","88.5661"
"","","","","","Barun","24.8602","84.2232"
"","","","","","Sorala","19.1297","84.7506"
"","","","","","Malipakar","25.3621","87.9144"
"","","","","","Iklod","26.0222","77.3208"
"","","","","","Dhobipet","17.4716","78.087"
"","","","","","Ranjal","18.7458","77.9483"
"","","","","","Tillaivilagam","10.4127","79.5547"
"","","","","","Dehri","25.4252","83.8201"
"","","","","","Penugolanu","16.9771","80.4369"
"","","","","","Vanduvancheri","10.4292","79.6498"
"","","","","","Madhuban","25.8838","86.8176"
"","","","","","Bommayapalaiyam","11.9922","79.8499"
"","","","","","Gopalpur","19.2586","84.9052"
"","","","","","Maisaram","17.1329","78.4367"
"","","","","","Gudibanda","13.67","77.7"
"","","","","","Baikunthapur","22.9808","88.2058"
"","","","","","Puraini","26.0607","87.0331"
"","","","","","Gudivada","17.3974","82.7908"
"","","","","","Rautara","25.663","87.5378"
"","","","","","Miyar","13.1945","75.0484"
"","","","","","Varatanapalli","12.5828","78.302"
"","","","","","Gholia Kalan","30.6726","75.18"
"","","","","","Khanapur","17.9004","79.9277"
"","","","","","Sowan","25.554","84.2334"
"","","","","","Madhubani","26.3272","87.016"
"","","","","","Dharawat","25.0592","85.042"
"","","","","","Garsekurti","18.5083","78.9774"
"","","","","","Bhasaula Danapur","25.5509","85.0308"
"","","","","","Kampel","22.6167","76.05"
"","","","","","Bachchannapet","17.7883","79.0349"
"","","","","","Yelandur","12.07","77.03"
"","","","","","Kunimedu","12.0885","79.894"
"","","","","","Bundehra","25.3776","86.7376"
"","","","","","Adiyakkamangalam","10.7626","79.6775"
"","","","","","Deodora","22.6149","80.3616"
"","","","","","Somarasampettai","10.8125","78.6342"
"","","","","","Kusumbe","20.9167","74.65"
"","","","","","Paratdiha","24.1638","86.307"
"","","","","","Muturkha","24.1044","86.2855"
"","","","","","Kirrayach","26.6322","78.3423"
"","","","","","Hirni","25.8323","86.2806"
"","","","","","Chinna Mupparam","17.6319","79.8411"
"","","","","","Sriramapuram","16.18","80.29"
"","","","","","Hardiya","25.5301","84.4961"
"","","","","","Amtala","22.3669","88.2777"
"","","","","","Idupugallu","16.4609","80.7543"
"","","","","","Rampatti","26.3333","86.15"
"","","","","","Vidapanakallu","15.0667","77.1833"
"","","","","","Abiramam","9.4423","78.4399"
"","","","","","Zulakallu","16.4442","79.7874"
"","","","","","Pukkulam","9.277","78.9938"
"","","","","","Rani Sawargaon","18.9655","76.7493"
"","","","","","Hiramandalam","18.6708","83.9505"
"","","","","","Damal","12.886","79.5922"
"","","","","","Budamangalam","12.3792","79.2308"
"","","","","","Angichettippalaiyam","11.7742","79.5255"
"","","","","","Pasivedalajimma","16.9952","81.7"
"","","","","","Tilvalli","14.6268","75.231"
"","","","","","Sanrha","25.7979","84.7504"
"","","","","","Jabera","23.5582","79.678"
"","","","","","Ranod","25.0748","77.8761"
"","","","","","Kanavaypudur","11.9282","78.1832"
"","","","","","Rahta","25.9213","86.9734"
"","","","","","Pararia","26.34","87.5896"
"","","","","","Teranikallu","15.6392","77.5303"
"","","","","","Dhanauli","26.0026","86.0251"
"","","","","","Pullanvidudi","10.359","79.088"
"","","","","","Vadakadu","10.3418","79.0609"
"","","","","","Hakka","25.9163","87.6474"
"","","","","","Pedda Nindrakolanu","16.7342","81.3941"
"","","","","","Rudravaram","15.266","78.628"
"","","","","","Sanjat","25.6046","86.0199"
"","","","","","Malaimarpuram","14.2096","79.3072"
"","","","","","Mirchpur","29.316","76.1755"
"","","","","","Bhui","25.0894","85.3888"
"","","","","","Ekangar Sarai","25.2234","85.2298"
"","","","","","Velakalnattam","12.5505","78.4429"
"","","","","","Bharno","23.2204","84.8891"
"","","","","","Gundumal","16.8939","77.7112"
"","","","","","Karuveppampatti","11.3983","77.8746"
"","","","","","Satgachia","23.2641","88.16"
"","","","","","Jalalkhera","21.4392","78.7719"
"","","","","","Majra","25.7131","87.3637"
"","","","","","Nagaiyampatti","11.4639","78.4801"
"","","","","","Tsrar Sharif","33.8632","74.7652"
"","","","","","Pendekallu","15.3753","77.6242"
"","","","","","Narona","17.5156","76.7182"
"","","","","","Ragampet","18.6383","79.1441"
"","","","","","Pillutla","16.539","79.9044"
"","","","","","Virapalle","14.1556","78.8569"
"","","","","","Navappatti","11.7393","77.7836"
"","","","","","Punnappatti","10.2243","78.1982"
"","","","","","Akalgarh","30.8019","75.8582"
"","","","","","Angallu","13.6287","78.4857"
"","","","","","Barbana","26.0719","87.2539"
"","","","","","Bommagondanahalli","13.8984","77.0733"
"","","","","","Azizpur Chande","25.7932","85.5945"
"","","","","","Uchen","27.0931","77.4097"
"","","","","","Bishunpur","25.5665","87.4435"
"","","","","","Sohta","26.2149","87.0826"
"","","","","","Doiwala","30.176","78.124"
"","","","","","Gangajalghati","23.42","87.12"
"","","","","","Bhanuvalli","14.4333","75.7667"
"","","","","","Janglot","32.4353","75.5231"
"","","","","","Sini","22.7933","85.9454"
"","","","","","Koppunur","16.4867","79.3318"
"","","","","","Vadacheri","10.7324","78.5261"
"","","","","","Raia","15.4969","73.8089"
"","","","","","Pulivalam","10.7525","79.6352"
"","","","","","Tonk Khurd","23.0983","76.2155"
"","","","","","Karadipara","10.55","76.5833"
"","","","","","Pokhraira","26.0711","85.2034"
"","","","","","Pappakudi","8.752","77.5026"
"","","","","","Nattarasankottai","9.869","78.5531"
"","","","","","Indurti","17.0055","78.9054"
"","","","","","Mirdoddi","18.0786","78.677"
"","","","","","Dharhwa","26.9104","84.2769"
"","","","","","Gadaul","26.1287","86.2375"
"","","","","","Katridih","25.0829","85.6334"
"","","","","","Painkulam","10.7375","76.3125"
"","","","","","Koshanam","11.3701","77.3523"
"","","","","","Murajpur","25.9506","86.4713"
"","","","","","Bagalvad","16.0528","76.8877"
"","","","","","Gobindpur","24.782","85.6943"
"","","","","","Kambhampadu","16.9853","80.6534"
"","","","","","Pyalakurti","15.7286","77.8168"
"","","","","","Kursaha","25.5588","85.6875"
"","","","","","Suttamalli","8.6987","77.6323"
"","","","","","Rompicherla","13.7228","79.0542"
"","","","","","Kottur","9.9038","77.4071"
"","","","","","Kalinagar","22.4219","88.8695"
"","","","","","Chakand","24.8907","84.9761"
"","","","","","Guntapalli","14.7385","79.04"
"","","","","","Herseh Chhina","31.7453","74.783"
"","","","","","Bhatkhori","25.9156","86.9072"
"","","","","","Parasbani","25.8249","87.2983"
"","","","","","Amiawar","25.0405","84.3096"
"","","","","","Jujharpur","25.7514","87.9634"
"","","","","","Mustafabad","18.2787","78.7108"
"","","","","","Pathraha","26.433","87.0743"
"","","","","","Harike","31.1663","74.9418"
"","","","","","Chintakommadinne","14.4267","78.7618"
"","","","","","Nagdah","26.25","86"
"","","","","","Tumberi","12.6986","78.5856"
"","","","","","Dilawarpur","19.0908","78.2275"
"","","","","","Belhatti","15.0818","75.6465"
"","","","","","Eduttavaynattam","11.8057","78.827"
"","","","","","Bikrampur Bande","25.8415","85.7424"
"","","","","","Chak Pahar","25.7986","85.6218"
"","","","","","Onda","25.2452","85.665"
"","","","","","Salar","33.8789","75.2485"
"","","","","","Thathupur","25.9731","86.0296"
"","","","","","Vanukuru","16.4406","80.7379"
"","","","","","Kottadindulu","16.3518","81.5915"
"","","","","","Bishamagiri","19.3849","84.4715"
"","","","","","Dirusumarru","16.4722","81.5295"
"","","","","","Nandnawan","25.0785","86.096"
"","","","","","Sobhapur","22.7737","78.2638"
"","","","","","Kaoni","30.4","74.663"
"","","","","","Mahadipur","24.8566","88.1248"
"","","","","","Nayagaon","24.8015","80.8962"
"","","","","","Bisaul","26.6151","85.993"
"","","","","","Pinjranwan","25.1702","84.8203"
"","","","","","Maina","23.1712","76.6629"
"","","","","","Rangwasa","22.6419","75.7893"
"","","","","","Parsad","26.1586","86.3579"
"","","","","","Maddur","13.2397","79.5653"
"","","","","","Tokatippa","16.2836","81.5024"
"","","","","","Ulatu","23.2766","85.5012"
"","","","","","Gokhulapur","26.2479","87.1137"
"","","","","","Kilakkurichchi","10.7645","78.7406"
"","","","","","Kattirippulam","10.464","79.7597"
"","","","","","Rajhanpur","25.7885","86.4647"
"","","","","","Midalam","8.206","77.216"
"","","","","","Khandauli","27.3125","78.0289"
"","","","","","Basrur","13.6308","74.7377"
"","","","","","Mannegudam","17.4601","79.9177"
"","","","","","Chettiyapatti","10.424","77.8228"
"","","","","","Segaon","21.8585","75.3293"
"","","","","","Tarazu","34.2714","74.5009"
"","","","","","Panjampatti","10.3178","77.9263"
"","","","","","Hathiakan","25.606","84.9997"
"","","","","","Raiparthi","17.7042","79.6081"
"","","","","","Hire Vadvatti","15.2235","75.7831"
"","","","","","Kanchanpur","25.6636","85.2703"
